word,tf-idf
endogenous,0.8571428571428571
waiting,0.8571428571428571
5th,0.8571428571428571
purple,0.8571428571428571
arranged,0.8571428571428571
latin,0.8571428571428571
nutrition,0.8571428571428571
collaborators,0.8571428571428571
occurs,0.8571428571428571
predominant,0.8571428571428571
symptomatic,0.8571428571428571
conventional,0.8571428571428571
comments/suggestions,0.8571428571428571
4th,0.8571428571428571
pakistani,0.8571428571428571
compact,0.8571428571428571
initiating,0.8571428571428571
borders,0.8571428571428571
avoidance,0.8571428571428571
outstanding,0.8571428571428571
months,0.8547008547008547
antibody,0.8533333333333334
patients,0.8525402726146221
delete,0.8484848484848485
started,0.847457627118644
concerning,0.8444444444444444
avoiding,0.8421052631578947
superior,0.8421052631578947
cardiovascular,0.8421052631578947
approve,0.8387096774193549
observation,0.835820895522388
stress,0.8292682926829268
absence,0.8275862068965517
consumption,0.8235294117647058
untreated,0.8235294117647058
crp,0.8235294117647058
rule,0.8205128205128205
contrast,0.8172043010752689
reported,0.8155339805825242
usual,0.8148148148148148
treatments,0.8135593220338984
inflammatory,0.8085106382978723
occurred,0.8085106382978723
flow,0.8037383177570093
lamp,0.8
ancestry,0.8
deceased,0.8
cautiously,0.8
macro,0.8
walker,0.8
multimodal,0.8
omits,0.8
eradication,0.8
undefined,0.8
reversed,0.8
cvs,0.8
advent,0.8
autoinflammatory,0.8
disaster,0.8
rings,0.8
vl,0.8
ie,0.8
fish,0.8
inactive,0.8
mistake,0.8
strokes,0.8
macrophages,0.8
differentiation,0.8
consume,0.8
lived,0.8
conscious,0.8
pregnancies,0.8
interfere,0.8
inducing,0.8
postulate,0.8
chamber,0.8
ul,0.8
apoptosis,0.8
risky,0.8
harmful,0.8
lethal,0.8
misunderstanding,0.8
necessitating,0.8
governance,0.8
hybridization,0.8
reveal,0.8
“be,0.8
darker,0.8
lymphocyte,0.8
confronted,0.8
thread,0.8
tabulated,0.8
segment,0.8
cardiomegaly,0.8
undergone,0.8
undetectable,0.8
salt,0.8
thrombolytic,0.8
invisible,0.8
equipped,0.8
reactivity,0.8
literature”,0.8
disappear,0.8
discharged,0.8
lifetime,0.8
clark,0.8
confirmatory,0.8
disturbance,0.8
patients”,0.8
misspelling,0.8
favor,0.8
regimes,0.8
precede,0.8
delaying,0.8
topical,0.8
inspiring,0.8
reference(s,0.8
gross,0.8
nsaids,0.8
walk,0.8
oscillations,0.8
miller,0.8
3-d,0.8
assistant,0.8
reformulated,0.8
crisis”,0.8
vivax,0.8
preparations,0.8
co-exist,0.8
da,0.8
architectural,0.8
departments,0.8
precious,0.8
out”,0.8
rca,0.8
nucleus,0.8
mar,0.8
repetitions,0.8
authored,0.8
weakly,0.8
opportunistic,0.8
differential,0.7939698492462312
resolution,0.7936507936507936
diabetes,0.7906976744186046
immediate,0.7878787878787878
grammatical,0.7868852459016393
commonly,0.7865168539325843
characterized,0.782608695652174
specialists,0.7692307692307693
epilepsy,0.7692307692307693
patent,0.7692307692307693
typical,0.7692307692307693
mobility,0.7692307692307693
hemoglobin,0.7692307692307693
mark,0.7692307692307693
sclerosis,0.7692307692307693
performed,0.764525993883792
side,0.7640449438202247
attached,0.7619047619047619
commended,0.7619047619047619
emphasize,0.7555555555555555
images,0.7513812154696132
illustrates,0.7441860465116279
antibiotic,0.7407407407407407
2008,0.7407407407407407
resolve,0.7368421052631579
saudi,0.7368421052631579
discontinuation,0.7368421052631579
pressure,0.7368421052631579
arm,0.7368421052631579
supportive,0.7368421052631579
educational,0.7317073170731707
sa,0.7272727272727273
non-invasive,0.7272727272727273
2000,0.7272727272727273
hydroxychloroquine,0.7272727272727273
potent,0.7272727272727273
oxygen,0.7272727272727273
mere,0.7272727272727273
causality,0.7272727272727273
acquired,0.7272727272727273
striking,0.7272727272727273
cycles,0.7272727272727273
ot,0.7272727272727273
right,0.7263681592039801
j,0.7228915662650602
characteristic,0.72
highlights,0.7184466019417476
surrounding,0.717948717948718
formation,0.717948717948718
affecting,0.7096774193548387
cord,0.7058823529411765
difficulties,0.7058823529411765
distinguished,0.7058823529411765
bp,0.7058823529411765
kinase,0.7058823529411765
inserted,0.7058823529411765
isolated,0.7027027027027027
chromosome,0.7027027027027027
confirm,0.6984126984126984
insufficient,0.6976744186046512
probable,0.6956521739130435
men,0.6956521739130435
channel,0.6956521739130435
parents,0.6938775510204082
keywords,0.6938775510204082
monitoring,0.6896551724137931
enhanced,0.6896551724137931
association,0.6885245901639344
occur,0.6868686868686869
reports,0.6861924686192469
infections,0.6823529411764706
l,0.6792452830188679
hours,0.676923076923077
year,0.6711409395973155
thrice,0.6666666666666666
nutrients,0.6666666666666666
consenting,0.6666666666666666
1998).”,0.6666666666666666
overlook,0.6666666666666666
“frozen,0.6666666666666666
definite,0.6666666666666666
low-dose,0.6666666666666666
gene1,0.6666666666666666
deserving,0.6666666666666666
changes/additions,0.6666666666666666
landmark,0.6666666666666666
contraceptives,0.6666666666666666
debris,0.6666666666666666
profound,0.6666666666666666
farmers,0.6666666666666666
well-organised,0.6666666666666666
inhaled,0.6666666666666666
reorder,0.6666666666666666
reread,0.6666666666666666
commas,0.6666666666666666
drives,0.6666666666666666
8th,0.6666666666666666
ischemic,0.6666666666666666
jonathan,0.6666666666666666
appropriated,0.6666666666666666
eyeball,0.6666666666666666
beats,0.6666666666666666
respir,0.6666666666666666
profession,0.6666666666666666
ill-defined,0.6666666666666666
discourage,0.6666666666666666
guanine,0.6666666666666666
spelt,0.6666666666666666
recreational,0.6666666666666666
confirmed,0.6666666666666666
re-word,0.6666666666666666
resolves,0.6666666666666666
yadav,0.6666666666666666
empowered,0.6666666666666666
detects,0.6666666666666666
cursory,0.6666666666666666
ligature,0.6666666666666666
accord,0.6666666666666666
lacunae,0.6666666666666666
touching,0.6666666666666666
respectfully,0.6666666666666666
nguyen,0.6666666666666666
dsdna,0.6666666666666666
ages,0.6666666666666666
gaze,0.6666666666666666
leap,0.6666666666666666
ahn,0.6666666666666666
cn,0.6666666666666666
kj,0.6666666666666666
drs,0.6666666666666666
stream,0.6666666666666666
foci,0.6666666666666666
interruption,0.6666666666666666
repercussions,0.6666666666666666
“2,0.6666666666666666
witness,0.6666666666666666
coincidentally,0.6666666666666666
hang,0.6666666666666666
malformed,0.6666666666666666
inhibits,0.6666666666666666
threatens,0.6666666666666666
congratulations,0.6666666666666666
recognised,0.6666666666666666
proton,0.6666666666666666
contest,0.6666666666666666
bundling,0.6666666666666666
activator,0.6666666666666666
neonate,0.6666666666666666
bypass,0.6666666666666666
aesthetics,0.6666666666666666
sequel,0.6666666666666666
3).”,0.6666666666666666
radiologists,0.6666666666666666
94,0.6666666666666666
nose,0.6666666666666666
veracity,0.6666666666666666
arizona,0.6666666666666666
resides,0.6666666666666666
contra,0.6666666666666666
brca1,0.6666666666666666
age-matched,0.6666666666666666
0.37,0.6666666666666666
truncation,0.6666666666666666
paul,0.6666666666666666
focus’,0.6666666666666666
manifested,0.6666666666666666
3-5,0.6666666666666666
generalise,0.6666666666666666
child’s,0.6666666666666666
neonatal,0.6666666666666666
wellbeing,0.6666666666666666
preform,0.6666666666666666
invasively,0.6666666666666666
nation,0.6666666666666666
dissected,0.6666666666666666
"35,000",0.6666666666666666
foods,0.6666666666666666
“a”,0.6666666666666666
guinea,0.6666666666666666
obliged,0.6666666666666666
instituting,0.6666666666666666
mistakes,0.6666666666666666
unmasking,0.6666666666666666
supine,0.6666666666666666
discordance,0.6666666666666666
corpora,0.6666666666666666
terrific,0.6666666666666666
purported,0.6666666666666666
falsification,0.6666666666666666
sobering,0.6666666666666666
survivorship,0.6666666666666666
4/5,0.6666666666666666
adhikari,0.6666666666666666
evd,0.6666666666666666
post-intervention,0.6666666666666666
displaced,0.6666666666666666
digestion,0.6666666666666666
pd,0.6666666666666666
pharmacologically,0.6666666666666666
pyrophosphate,0.6666666666666666
100x,0.6666666666666666
conceivable,0.6666666666666666
conform,0.6666666666666666
arrange,0.6666666666666666
movies,0.6666666666666666
re-evaluation,0.6666666666666666
rheumatism,0.6666666666666666
stump,0.6666666666666666
specialities,0.6666666666666666
397,0.6666666666666666
recheck,0.6666666666666666
enumeration,0.6666666666666666
transit,0.6666666666666666
northern,0.6666666666666666
article’s,0.6666666666666666
cpr,0.6666666666666666
conventionally,0.6666666666666666
leukopenia,0.6666666666666666
cooking,0.6666666666666666
trachea,0.6666666666666666
reaction”,0.6666666666666666
‘discussion,0.6666666666666666
tolerance,0.6666666666666666
insulin,0.6666666666666666
rice,0.6666666666666666
secured,0.6666666666666666
450,0.6666666666666666
instrumental,0.6666666666666666
treats,0.6666666666666666
spoke,0.6666666666666666
justifications,0.6666666666666666
thinning,0.6666666666666666
unemployed,0.6666666666666666
2-4,0.6666666666666666
resemblance,0.6666666666666666
genesis,0.6666666666666666
unimportant,0.6666666666666666
qualifying,0.6666666666666666
cards,0.6666666666666666
1.the,0.6666666666666666
rosen,0.6666666666666666
dressing,0.6666666666666666
occasional,0.6666666666666666
modulate,0.6666666666666666
gram,0.6666666666666666
takeaway,0.6666666666666666
adenovirus,0.6666666666666666
tailor,0.6666666666666666
e6,0.6666666666666666
3-7,0.6666666666666666
gr,0.6666666666666666
counselors,0.6666666666666666
delicate,0.6666666666666666
deletions/insertions,0.6666666666666666
multidisciplinarity,0.6666666666666666
quaint,0.6666666666666666
captivating,0.6666666666666666
jargon,0.6666666666666666
tanaka,0.6666666666666666
kwon,0.6666666666666666
transfers,0.6666666666666666
consented,0.6666666666666666
commun,0.6666666666666666
shot,0.6666666666666666
scale’,0.6666666666666666
reflexivity,0.6666666666666666
ps,0.6666666666666666
concealed,0.6666666666666666
cascade,0.6666666666666666
guillain-barré,0.6666666666666666
spectacular,0.6666666666666666
“greater,0.6666666666666666
interviewing,0.6666666666666666
anchored,0.6666666666666666
grossly,0.6666666666666666
waited,0.6666666666666666
refereed,0.6666666666666666
dose-dependent,0.6666666666666666
elicit,0.6666666666666666
marino,0.6666666666666666
…..”,0.6666666666666666
hua,0.6666666666666666
plethora,0.6666666666666666
phosphorylation,0.6666666666666666
leukocytosis,0.6666666666666666
pathophysiologic,0.6666666666666666
co-morbid,0.6666666666666666
appreciates,0.6666666666666666
army,0.6666666666666666
performed”,0.6666666666666666
breath,0.6666666666666666
“factors,0.6666666666666666
homozygosity,0.6666666666666666
db,0.6666666666666666
orally,0.6666666666666666
bending,0.6666666666666666
translates,0.6666666666666666
x-rays,0.6666666666666666
antecedents,0.6666666666666666
gadgets,0.6666666666666666
band,0.6666666666666666
delineating,0.6666666666666666
splenomegaly,0.6666666666666666
well-controlled,0.6666666666666666
agonists,0.6666666666666666
germ-line,0.6666666666666666
negotiate,0.6666666666666666
tilt,0.6666666666666666
terminating,0.6666666666666666
“educational,0.6666666666666666
multiplying,0.6666666666666666
rheumatic,0.6666666666666666
questions/suggestions,0.6666666666666666
dutch,0.6666666666666666
rural,0.6666666666666666
incoherent,0.6666666666666666
fronts,0.6666666666666666
brca2,0.6666666666666666
contributory,0.6666666666666666
sorts,0.6666666666666666
shear,0.6666666666666666
packaged,0.6666666666666666
obstetricians,0.6666666666666666
photomicrographs,0.6666666666666666
tan,0.6666666666666666
ica,0.6666666666666666
corner,0.6666666666666666
complains,0.6666666666666666
verdict,0.6666666666666666
“either,0.6666666666666666
low-middle,0.6666666666666666
fungus,0.6666666666666666
golden,0.6666666666666666
involuntary,0.6666666666666666
immunoassay,0.6666666666666666
undoubtedly,0.6666666666666666
interrogation,0.6666666666666666
meticulously,0.6666666666666666
disposal,0.6666666666666666
fashionable,0.6666666666666666
fulfils,0.6666666666666666
arrival,0.6666666666666666
ji,0.6666666666666666
externa,0.6666666666666666
etiopathogenesis,0.6666666666666666
dearth,0.6666666666666666
subtypes,0.6666666666666666
saf,0.6666666666666666
games,0.6666666666666666
owners,0.6666666666666666
“spontaneous,0.6666666666666666
"150,000",0.6666666666666666
leukemias,0.6666666666666666
contextualized,0.6666666666666666
grading,0.6666666666666666
centre,0.6666666666666666
prohibit,0.6666666666666666
contracting,0.6666666666666666
1996,0.6666666666666666
dead,0.6666666666666666
vincent,0.6666666666666666
speculated,0.6666666666666666
mid,0.6666666666666666
disease.”,0.6666666666666666
filling,0.6666666666666666
phenotype,0.6666666666666666
counterpart,0.6666666666666666
zhao,0.6666666666666666
overriding,0.6666666666666666
struggles,0.6666666666666666
succumbed,0.6666666666666666
orange,0.6666666666666666
liberated,0.6666666666666666
section’,0.6666666666666666
shaped,0.6666666666666666
curtail,0.6666666666666666
avoids,0.6666666666666666
unstructured,0.6666666666666666
patient’,0.6666666666666666
amd,0.6666666666666666
organising,0.6666666666666666
unequivocal,0.6666666666666666
poorer,0.6666666666666666
fragment,0.6666666666666666
subdivision,0.6666666666666666
unduly,0.6666666666666666
retained,0.6666666666666666
intensify,0.6666666666666666
post-traumatic,0.6666666666666666
resuming,0.6666666666666666
pushed,0.6666666666666666
effectivity,0.6666666666666666
aug,0.6666666666666666
proliferation,0.6666666666666666
obscured,0.6666666666666666
assessors,0.6666666666666666
‘patient,0.6666666666666666
rotated,0.6666666666666666
homeostatic,0.6666666666666666
franco,0.6666666666666666
contradictorily,0.6666666666666666
inappropriately,0.6666666666666666
83,0.6666666666666666
p16,0.6666666666666666
contextualisation,0.6666666666666666
wilcox,0.6666666666666666
559,0.6666666666666666
deposition,0.6666666666666666
’,0.6666666666666666
bright,0.6666666666666666
platelet,0.6666666666666666
stabilizing,0.6666666666666666
alphabetically,0.6666666666666666
je,0.6666666666666666
4-5,0.6666666666666666
allogeneic,0.6666666666666666
inconvenience,0.6666666666666666
blinded,0.6666666666666666
steroidal,0.6666666666666666
dye,0.6666666666666666
becker,0.6666666666666666
park,0.6666666666666666
aim/purpose,0.6666666666666666
congratulated,0.6666666666666666
friends,0.6666666666666666
presumes,0.6666666666666666
backwards,0.6666666666666666
pump,0.6666666666666666
prolong,0.6666666666666666
para3,0.6666666666666666
reversible,0.6666666666666666
recommends,0.6666666666666666
turkey,0.6666666666666666
assayed,0.6666666666666666
wished,0.6666666666666666
literature.”,0.6666666666666666
pmd,0.6666666666666666
dat,0.6666666666666666
assessment’,0.6666666666666666
attachment,0.6666666666666666
distressed,0.6666666666666666
internalization,0.6666666666666666
exchanges,0.6666666666666666
preponderance,0.6666666666666666
relaxing,0.6666666666666666
geographies,0.6666666666666666
“digital,0.6666666666666666
long-term,0.6666666666666666
monogenic,0.6666666666666666
gaseous,0.6666666666666666
wasted,0.6666666666666666
5.6,0.6666666666666666
sensing,0.6666666666666666
inspect,0.6666666666666666
countries’,0.6666666666666666
lancet,0.6666666666666666
unreasonable,0.6666666666666666
2-day,0.6666666666666666
cell-based,0.6666666666666666
141,0.6666666666666666
digits,0.6666666666666666
hemisphere,0.6666666666666666
distinctive,0.6666666666666666
glioma,0.6666666666666666
1-3,0.6666666666666666
tip,0.6666666666666666
softly,0.6666666666666666
88,0.6666666666666666
argues,0.6666666666666666
serves,0.6666666666666666
exposures,0.6666666666666666
egyptian,0.6666666666666666
take-home,0.6666666666666666
beforehand,0.6666666666666666
persisted,0.6666666666666666
well-researched,0.6666666666666666
ir,0.6666666666666666
multifactorial,0.6666666666666666
manage,0.6666666666666666
characterizations,0.6666666666666666
stabilize,0.6666666666666666
obligations,0.6666666666666666
realized,0.6666666666666666
formidable,0.6666666666666666
countless,0.6666666666666666
0.03,0.6666666666666666
complicates,0.6666666666666666
data’,0.6666666666666666
50s,0.6666666666666666
stressors,0.6666666666666666
sirs,0.6666666666666666
stricto,0.6666666666666666
forgot,0.6666666666666666
“study,0.6666666666666666
naked,0.6666666666666666
8.1,0.6666666666666666
springs,0.6666666666666666
a2,0.6666666666666666
anyhow,0.6666666666666666
111,0.6666666666666666
spo,0.6666666666666666
expired,0.6666666666666666
0.19,0.6666666666666666
mendelian,0.6666666666666666
novelties,0.6666666666666666
1.8,0.6666666666666666
persuasively,0.6666666666666666
protect,0.6666666666666666
autonomy,0.6666666666666666
stabilisation,0.6666666666666666
remit,0.6666666666666666
maturation,0.6666666666666666
rahman,0.6666666666666666
elucidate,0.6666666666666666
functionally,0.6666666666666666
ridge,0.6666666666666666
precedes,0.6666666666666666
secretory,0.6666666666666666
attraction,0.6666666666666666
lu,0.6666666666666666
excessively,0.6666666666666666
cures,0.6666666666666666
non-existent,0.6666666666666666
lewis,0.6666666666666666
unneeded,0.6666666666666666
revision,0.6666666666666666
detracts,0.6666666666666666
injured,0.6666666666666666
bnt162b2,0.6666666666666666
disasters,0.6666666666666666
placebo-controlled,0.6666666666666666
fused,0.6666666666666666
well-rounded,0.6666666666666666
icd-10,0.6666666666666666
accepting,0.6666666666666666
post-mortem,0.6666666666666666
grain,0.6666666666666666
enumerated,0.6666666666666666
hematopoietic,0.6666666666666666
phosphatase,0.6666666666666666
personalized,0.6666666666666666
attributable,0.6666666666666666
shipping,0.6666666666666666
verbose,0.6666666666666666
p.1,0.6666666666666666
angela,0.6666666666666666
disabling,0.6666666666666666
progenitor,0.6666666666666666
occupational,0.6666666666666666
praise,0.6666666666666666
bona,0.6666666666666666
transiting,0.6666666666666666
gcc,0.6666666666666666
adversely,0.6666666666666666
infancy,0.6666666666666666
tackles,0.6666666666666666
sincerely,0.6666666666666666
uncertain,0.6666666666666666
correia,0.6666666666666666
bioimages,0.6666666666666666
reserves,0.6666666666666666
gynecologists,0.6666666666666666
die,0.6666666666666666
…’,0.6666666666666666
0.009,0.6666666666666666
0.3,0.6666666666666666
crc,0.6666666666666666
6c,0.6666666666666666
spinning,0.6666666666666666
3-month,0.6666666666666666
mini,0.6666666666666666
261,0.6666666666666666
bibliography,0.6666666666666666
mp,0.6666666666666666
mets,0.6666666666666666
deepened,0.6666666666666666
intrusive,0.6666666666666666
ceramide,0.6666666666666666
pivotal,0.6666666666666666
floor,0.6666666666666666
ovale,0.6666666666666666
deserved,0.6666666666666666
appearances,0.6666666666666666
depict,0.6666666666666666
72,0.6666666666666666
cytotoxic,0.6666666666666666
negate,0.6666666666666666
fide,0.6666666666666666
jb,0.6666666666666666
disappeared,0.6666666666666666
schistosomiasis,0.6666666666666666
“potential,0.6666666666666666
deposits,0.6666666666666666
greek,0.6666666666666666
‘normal,0.6666666666666666
attributing,0.6666666666666666
prescribe,0.6666666666666666
ware,0.6666666666666666
scare,0.6666666666666666
recipient’s,0.6666666666666666
mediators,0.6666666666666666
loader,0.6666666666666666
infers,0.6666666666666666
discursive,0.6666666666666666
bacterium,0.6666666666666666
discordant,0.6666666666666666
displacing,0.6666666666666666
photographic,0.6666666666666666
hemorrhages,0.6666666666666666
pale,0.6666666666666666
curiously,0.6666666666666666
revisiting,0.6666666666666666
oblique,0.6666666666666666
“acute,0.6666666666666666
exhibit,0.6666666666666666
cop,0.6666666666666666
clipping,0.6666666666666666
f2,0.6666666666666666
gu,0.6666666666666666
punch,0.6666666666666666
wj,0.6666666666666666
mann,0.6666666666666666
“increased,0.6666666666666666
contexts”,0.6666666666666666
uniformly,0.6666666666666666
asterisks,0.6666666666666666
discard,0.6666666666666666
survive,0.6666666666666666
formerly,0.6666666666666666
interesting,0.6659772492244054
delivery,0.6511627906976745
comorbidities,0.6511627906976745
m,0.6486486486486487
lastly,0.6451612903225806
subsequently,0.64
v,0.64
3rd,0.64
mm,0.64
restriction,0.64
ago,0.64
english,0.6373626373626373
mainly,0.6352941176470588
drug,0.6343612334801763
encounter,0.631578947368421
enforcement,0.631578947368421
gi,0.631578947368421
diagnostics,0.631578947368421
relevance,0.6301369863013698
healthy,0.6274509803921569
inhibitors,0.6274509803921569
adds,0.6229508196721312
smoking,0.6222222222222222
emphasized,0.6206896551724138
location,0.6206896551724138
mandatory,0.6206896551724138
vision,0.6206896551724138
receptor,0.6181818181818182
secondary,0.6178861788617886
speculate,0.6153846153846154
layers,0.6153846153846154
hypertension,0.6153846153846154
biochemical,0.6153846153846154
sleep,0.6153846153846154
emergent,0.6153846153846154
preserved,0.6153846153846154
insertions,0.6153846153846154
asia,0.6153846153846154
succinct,0.6153846153846154
cv,0.6153846153846154
attributed,0.6086956521739131
inadequate,0.6086956521739131
requested,0.6086956521739131
‘,0.6086956521739131
remarkable,0.6086956521739131
deserves,0.6060606060606061
phrase,0.6046511627906976
cases,0.6008462623413258
followed,0.5979381443298969
leading,0.5970149253731343
tests,0.5970149253731343
indication,0.5957446808510638
double,0.5957446808510638
possibility,0.5954198473282443
week,0.5945945945945946
affected,0.5934065934065934
law,0.5925925925925926
portion,0.5925925925925926
controversial,0.5925925925925926
death,0.5882352941176471
disseminated,0.5882352941176471
obtaining,0.5882352941176471
comorbidity,0.5882352941176471
sent,0.5882352941176471
concisely,0.5882352941176471
seriously,0.5882352941176471
poorly,0.5882352941176471
raising,0.5882352941176471
lc,0.5882352941176471
med,0.5882352941176471
well-documented,0.5882352941176471
american,0.5882352941176471
ngs,0.5882352941176471
due,0.5862785862785863
replace,0.5842696629213483
was,0.5831202046035806
operation,0.5818181818181818
demonstrating,0.5806451612903226
birth,0.5806451612903226
water,0.5806451612903226
led,0.5797101449275363
mixed,0.5777777777777777
laboratory,0.5773195876288659
logs,0.5714285714285714
pancreas,0.5714285714285714
terminal,0.5714285714285714
leukocyte,0.5714285714285714
white,0.5714285714285714
fortunately,0.5714285714285714
doctor,0.5714285714285714
weakness,0.5714285714285714
biologic,0.5714285714285714
causation,0.5714285714285714
000,0.5714285714285714
subtle,0.5714285714285714
bands,0.5714285714285714
viewpoint,0.5714285714285714
exposure,0.5714285714285714
branch,0.5714285714285714
bal,0.5714285714285714
game,0.5714285714285714
appreciation,0.5714285714285714
firm,0.5714285714285714
mislead,0.5714285714285714
gradual,0.5714285714285714
substantiate,0.5714285714285714
activating,0.5714285714285714
precautions,0.5714285714285714
low-income,0.5714285714285714
outpatient,0.5714285714285714
48,0.5714285714285714
presently,0.5714285714285714
younger,0.5714285714285714
referees,0.5714285714285714
reflective,0.5714285714285714
switched,0.5714285714285714
pid,0.5714285714285714
longer-term,0.5714285714285714
facet,0.5714285714285714
confirms,0.5714285714285714
disrupted,0.5714285714285714
definitively,0.5714285714285714
efficacious,0.5714285714285714
spotted,0.5714285714285714
actin,0.5714285714285714
newborn,0.5714285714285714
quoted,0.5714285714285714
localization,0.5714285714285714
replacement,0.5714285714285714
hazards,0.5714285714285714
slowly,0.5714285714285714
externally,0.5714285714285714
grammar,0.5714285714285714
perturbation,0.5714285714285714
specialist,0.5714285714285714
tolerate,0.5714285714285714
division,0.5714285714285714
“other,0.5714285714285714
internally,0.5714285714285714
attain,0.5714285714285714
trait,0.5714285714285714
professionally,0.5714285714285714
sanger,0.5714285714285714
immersion,0.5714285714285714
ng/ml,0.5714285714285714
causal,0.5714285714285714
ascribed,0.5714285714285714
elegant,0.5714285714285714
educate,0.5714285714285714
manufactured,0.5714285714285714
disappearance,0.5714285714285714
implant,0.5714285714285714
adaptation,0.5714285714285714
incidences,0.5714285714285714
plain,0.5714285714285714
roots,0.5714285714285714
consist,0.5714285714285714
excellent,0.5714285714285714
ahmed,0.5714285714285714
biomarker,0.5714285714285714
mesenchymal,0.5714285714285714
monitored,0.5714285714285714
aids,0.5714285714285714
exceedingly,0.5714285714285714
c-reactive,0.5714285714285714
diseases,0.567741935483871
early,0.5650224215246636
worthy,0.5641025641025641
accordingly,0.5641025641025641
avoided,0.5641025641025641
shape,0.56
moderate,0.56
necessity,0.56
outdated,0.56
planned,0.56
functional,0.5594405594405595
unlikely,0.5581395348837209
genotype,0.5581395348837209
had,0.5577981651376147
associated,0.5569007263922519
mentioning,0.5567010309278351
importance,0.5567010309278351
day,0.5567010309278351
position,0.5565217391304348
risk,0.5564304461942258
seen,0.5562130177514792
plausible,0.5517241379310345
documented,0.5517241379310345
2013,0.5490196078431373
finding,0.546448087431694
der,0.5454545454545454
personnel,0.5454545454545454
retain,0.5454545454545454
microorganisms,0.5454545454545454
deployment,0.5454545454545454
falsely,0.5454545454545454
doubts,0.5454545454545454
kit,0.5454545454545454
disclosed,0.5454545454545454
females,0.5454545454545454
augmentation,0.5454545454545454
outset,0.5454545454545454
proceeding,0.5454545454545454
practicing,0.5454545454545454
elevation,0.5454545454545454
repeatedly,0.5454545454545454
threads,0.5454545454545454
uv,0.5454545454545454
ex,0.5454545454545454
nested,0.5454545454545454
dramatic,0.5454545454545454
slides,0.5454545454545454
corrected,0.5454545454545454
clone,0.5454545454545454
certainty,0.5454545454545454
helped,0.5454545454545454
zhang,0.5454545454545454
typing,0.5454545454545454
amend,0.5454545454545454
marketing,0.5454545454545454
subsequent,0.5432098765432098
asymptomatic,0.5423728813559322
preferred,0.5405405405405406
unknown,0.5373134328358209
age,0.5369649805447471
persistent,0.5365853658536586
medical,0.5358490566037736
prevent,0.5352112676056338
cells,0.5345622119815668
pleasure,0.5333333333333333
inspection,0.5333333333333333
america,0.5333333333333333
hit,0.5333333333333333
zinc,0.5333333333333333
dear,0.5333333333333333
verb,0.5333333333333333
routinely,0.5333333333333333
emotional,0.5333333333333333
differentiated,0.5333333333333333
hematological,0.5333333333333333
disclosure,0.5333333333333333
pose,0.5333333333333333
hygiene,0.5333333333333333
placing,0.5333333333333333
resilience,0.5333333333333333
39,0.5333333333333333
insert,0.5333333333333333
simultaneous,0.5333333333333333
unfortunate,0.5333333333333333
adequate,0.5321100917431193
rapid,0.5301204819277109
involving,0.5283018867924528
accepted,0.5274725274725275
temporal,0.5263157894736842
correcting,0.5263157894736842
emphasizing,0.5263157894736842
merits,0.5263157894736842
ranging,0.5263157894736842
donor,0.5263157894736842
status,0.5235602094240838
indexing,0.5230769230769231
